235	72	66
273	135	60
208	29	55
146	98	35
217	69	24
290	63	12
20	159	53
147	275	42
134	150	58
364	36	62
5	43	45
33	231	39
316	110	56
137	275	1
134	196	-2
358	238	52
229	65	12
7	87	15
315	261	31
312	35	64
131	270	0
367	67	60
41	124	-9
84	31	-15
140	227	-14
176	256	11
290	224	50
143	229	7
233	144	20
370	26	-8
43	309	35
134	29	69
34	313	-4
1	140	42
218	395	69
209	256	72
344	45	75
279	225	-12
371	11	43
294	129	61
254	22	36
102	180	7
55	27	39
132	312	0
240	247	72
96	192	-16
21	26	56
64	255	25
220	386	33
47	75	14
48	10	70
18	44	40
250	128	71
72	110	63
149	155	36
61	361	-15
213	305	27
173	195	8
244	189	15
255	138	52
268	33	-18
332	343	42
177	204	-10
275	48	49
125	46	46
272	279	74
297	168	43
40	181	-17
76	206	31
258	10	-10
37	83	64
202	33	62
125	11	2
83	377	-6
5	259	30
58	93	-12
135	193	-20
330	64	47
77	214	42
133	248	22
353	191	38
88	90	63
304	104	49
247	56	55
143	298	-17
234	348	75
352	8	70
146	33	42
287	120	66
59	157	31
190	180	-8
257	173	-17
42	326	46
30	176	49
98	146	55
201	67	-10
312	65	-2
71	286	10
88	118	71
321	123	29
333	149	46
48	346	60
69	129	-13
138	302	15
333	102	32
96	162	36
29	99	42
177	215	4
375	112	50
133	228	20
192	282	-13
131	140	7
265	94	14
323	23	43
161	197	9
193	25	20
35	47	49
152	319	19
38	89	0
363	377	-18
220	364	-18
170	245	74
256	29	-5
295	23	50
394	106	47
209	253	56
157	2	33
318	128	3
192	237	40
38	111	34
290	325	36
71	113	-17
31	8	36
344	39	10
95	96	-17
54	96	-3
19	30	60
142	232	62
101	84	68
40	102	37
8	116	24
225	333	34
178	118	62
80	213	66
9	144	68
272	196	-9
285	308	43
30	132	6
194	389	53
303	330	50
130	316	51
67	245	73
252	259	-16
125	386	15
193	190	11
240	30	14
231	112	49
165	386	69
329	182	43
122	123	0
72	254	50
89	30	28
371	131	65
394	98	-5
392	1	59
251	69	-4
143	92	-13
68	366	13
200	380	31
248	393	21
370	77	10
14	352	30
194	204	-13
280	174	36
326	103	-7
179	260	33
119	159	45
79	317	51
388	99	19
302	62	34
65	92	54
179	27	68
53	66	67
373	268	-4
190	244	45
146	241	44
34	190	-16
222	5	4
61	313	32
108	367	64
383	379	28
146	55	2
229	5	61
331	63	-3
95	171	5
253	278	66
88	19	51
265	183	65
350	79	-9
205	344	67
35	266	62
166	33	50
161	126	-18
352	29	72
54	126	12
186	23	16
308	86	68
274	38	70
42	373	40
176	314	25
115	77	-10
67	313	16
5	211	2
391	138	50
258	317	3
254	306	48
175	394	-8
23	303	60
11	336	18
140	348	15
237	396	58
332	99	-14
30	62	-12
17	295	26
207	55	-13
79	145	46
140	250	45
1	122	3
38	288	-9
132	183	39
150	337	55
390	126	38
64	32	66
242	88	49
193	291	67
175	342	68
150	178	39
315	181	61
74	190	48
354	65	75
312	136	25
176	233	-3
209	12	30
276	169	72
82	217	13
278	149	11
170	102	-19
231	43	-4
19	30	5
54	41	4
389	65	36
261	125	27
157	27	73
106	399	5
14	197	66
376	114	41
266	347	70
312	194	30
12	178	58
377	164	-13
372	278	23
163	281	-8
111	35	47
183	195	-15
103	320	52
184	166	39
297	378	57
226	91	-19
13	235	39
357	52	72
244	166	20
169	103	44
354	336	7
316	395	-12
359	348	12
3	158	62
287	341	-17
224	121	5
284	69	49
331	187	13
385	26	-13
166	111	27
239	17	22
330	86	12
128	75	22
332	347	48
106	367	-13
360	22	27
311	204	-4
273	92	17
10	93	1
87	185	-15
33	42	0
192	92	-3
262	346	41
91	119	5
33	109	74
71	103	9
266	170	48
138	290	70
162	177	19
88	296	-13
198	95	-2
16	84	13
25	212	-7
379	21	36
393	38	21
106	113	38
334	235	34
57	326	29
171	136	-18
66	94	-19
32	238	-11
4	141	62
345	202	2
205	154	67
372	3	72
300	89	45
91	20	73
46	306	56
37	109	58
142	256	64
230	237	11
212	98	40
88	269	55
110	284	-8
49	57	52
289	16	25
132	11	17
104	339	18
173	153	34
261	45	1
237	144	25
231	359	-15
172	55	58
176	383	42
170	109	-2
146	108	65
6	358	65
128	62	4
44	126	-8
163	146	24
395	136	53
115	350	4
381	384	60
337	312	56
187	243	69
158	171	37
54	68	-1
126	84	-13
49	187	39
155	201	41
369	179	59
272	21	11
99	400	67
160	233	1
177	206	27
117	282	37
120	143	7
142	246	45
36	159	50
29	322	53
131	139	14
43	169	53
210	5	-6
252	349	21
21	55	19
281	25	50
2	248	13
80	186	-20
105	165	62
96	193	56
205	146	63
102	313	-4
97	60	3
145	379	-6
156	335	66
48	164	69
112	113	3
298	22	33
264	307	35
129	386	75
47	86	-5
292	337	4
43	27	41
310	384	61
302	174	44
21	136	63
238	330	75
365	14	29
243	102	-12
345	188	73
137	94	-6
297	323	28
23	25	21
6	128	14
76	301	52
149	325	56
95	328	74
220	285	54
317	394	21
300	110	-11
73	392	-11
374	147	52
331	12	37
293	65	50
62	232	50
386	56	3
271	121	-20
56	155	22
200	193	25
38	213	26
173	185	39
13	180	70
60	191	40
243	41	27
56	240	59
158	171	68
289	37	12
400	13	-17
25	249	-10
324	155	-6
291	162	31
198	264	56
359	125	-7
175	135	39
191	30	32
247	98	2
231	261	-16
351	124	-12
96	184	-18
262	1	60
174	205	15
59	175	-12
319	361	30
233	391	48
42	41	-17
282	65	15
228	63	26
54	106	57
8	162	-8
269	221	14
25	248	43
294	210	8
137	156	74
25	123	25
289	284	50
36	272	2
188	183	71
19	294	3
200	400	69
164	168	25
138	316	34
340	101	-17
127	151	-11
263	180	24
296	134	52
289	122	-17
83	106	59
223	163	64
117	140	-14
282	102	47
191	55	45
135	124	25
257	157	2
8	220	3
36	385	-5
16	245	-4
331	104	61
81	135	54
63	120	-14
9	118	25
128	76	53
82	178	32
328	373	6
10	130	-6
29	57	9
390	26	61
258	277	62
241	250	32
352	28	38
274	330	70
186	165	53
108	1	26
398	44	-17
194	2	-14
258	27	32
397	86	72
62	185	37
160	313	-1
38	379	6
147	32	26
344	326	47
162	58	67
54	66	16
335	38	8
88	391	25
283	355	-15
344	136	4
14	179	63
145	393	18
52	245	24
98	109	50
149	282	28
63	395	-11
71	132	-17
196	53	-1
265	351	22
235	1	-14
188	177	-20
360	36	57
204	35	66
204	110	72
357	131	44
186	196	21
30	375	49
148	29	50
112	351	9
242	78	1
308	332	21
236	223	25
74	174	26
194	113	43
213	112	49
22	323	-18
104	69	11
305	130	8
12	8	46
349	209	10
161	368	54
391	392	-14
282	113	-15
119	227	28
9	225	50
189	303	23
115	275	45
105	11	-19
161	14	-18
288	59	20
120	68	-16
37	24	47
36	68	36
387	40	59
172	246	-7
292	188	3
36	246	1
82	16	71
101	329	55
74	198	4
337	335	63
106	326	58
9	153	53
187	171	47
60	211	58
59	50	25
7	167	-15
247	14	53
306	134	69
23	209	2
55	56	57
245	186	49
286	315	63
121	136	62
187	331	72
29	267	46
70	105	0
28	104	26
127	298	16
214	35	3
332	79	-4
347	186	57
119	295	5
115	209	35
178	150	24
155	65	-3
62	19	55
368	200	70
46	86	47
42	125	35
221	265	43
268	396	-15
139	111	40
175	284	75
63	259	10
207	97	55
16	52	70
360	305	58
80	124	23
109	39	54
189	35	43
167	367	-10
140	156	-13
326	173	3
61	296	55
381	222	-14
20	26	-14
180	283	29
211	335	70
75	378	30
333	121	43
176	7	60
263	287	42
61	387	49
142	33	20
124	152	20
201	162	61
160	169	68
250	120	-9
100	133	71
14	392	-6
385	164	30
126	165	38
116	1	22
57	262	74
15	46	63
149	31	-19
114	57	58
213	174	5
72	26	38
197	280	11
303	17	40
140	375	57
126	76	-18
59	275	55
112	305	-6
355	289	34
224	96	62
5	44	-1
103	208	-19
328	79	29
22	275	22
139	369	-17
95	313	-10
133	150	21
171	26	24
144	349	-16
339	92	11
44	205	-8
123	244	32
391	189	15
212	6	51
276	89	10
289	157	30
40	92	58
60	236	18
78	50	13
70	101	-14
150	231	8
353	153	7
43	330	25
41	379	50
42	83	59
127	103	17
1	352	58
272	352	55
67	332	18
220	365	40
141	252	28
117	18	-4
375	57	-12
299	3	16
202	129	-7
14	341	-20
124	194	25
211	362	4
34	25	15
366	135	8
196	36	12
366	1	6
19	206	67
119	134	25
113	171	28
22	173	26
223	395	39
392	20	-13
192	87	23
169	138	11
96	353	45
153	257	0
158	94	51
201	45	35
78	27	42
44	115	72
68	258	54
180	367	2
364	305	65
173	270	27
335	82	69
157	222	20
143	128	61
267	351	12
154	148	63
150	191	59
216	312	34
118	150	60
53	205	6
83	38	19
73	26	52
364	153	-13
226	346	37
61	212	2
293	129	44
87	181	-18
40	41	41
137	335	-5
230	59	56
69	189	31
8	276	18
115	52	41
49	134	31
56	213	47
46	283	7
201	53	65
36	155	-14
155	310	-8
280	336	35
113	11	36
268	393	14
377	77	65
132	287	41
43	75	6
177	320	57
373	399	59
5	6	-14
37	175	2
40	75	71
363	72	31
231	155	-9
54	48	26
104	67	37
24	59	-5
50	65	53
54	286	6
305	354	55
117	147	35
235	327	65
60	4	52
41	132	24
41	329	20
165	330	28
375	7	62
358	44	56
175	80	21
309	81	-1
66	44	33
176	185	10
27	278	72
394	49	48
227	36	42
1	197	30
48	293	27
272	318	23
17	381	16
332	126	22
106	214	45
88	180	39
382	132	71
137	294	21
99	90	14
391	85	42
46	55	-12
102	124	46
345	177	25
142	148	68
380	33	16
301	183	5
238	156	29
79	341	74
325	318	46
83	121	72
369	3	22
64	73	19
50	321	14
108	206	-9
121	390	-11
209	26	2
189	219	26
81	292	65
103	1	53
356	172	50
99	176	4
155	87	17
50	240	63
83	264	73
283	358	48
126	135	31
286	144	41
392	45	53
79	141	7
4	118	-6
298	144	0
13	362	38
42	288	26
211	69	58
16	261	53
190	107	-16
16	130	-4
44	186	-5
119	84	17
231	182	4
130	139	74
22	34	47
301	395	-15
331	37	27
78	86	3
134	82	65
111	179	36
138	107	52
296	365	20
160	231	52
24	372	-15
163	304	65
41	116	41
133	132	13
20	24	-5
335	43	35
268	97	0
159	122	-5
298	119	-1
278	79	-4
198	368	-6
6	323	-8
110	146	51
248	90	-7
393	7	-13
160	184	-15
130	169	68
365	12	-13
110	357	10
66	147	27
70	139	54
119	128	40
27	150	24
67	158	-11
185	394	-9
94	144	32
359	305	32
234	55	42
346	126	65
141	290	6
239	389	58
84	324	17
125	190	33
168	204	-5
372	204	57
51	24	21
29	300	61
333	363	11
146	320	65
380	15	18
385	395	20
200	360	-6
22	342	2
108	176	-3
86	267	47
102	150	12
317	205	29
200	361	41
155	137	7
34	241	14
104	144	71
49	211	34
138	377	50
55	103	49
353	82	37
223	19	36
118	141	37
26	11	67
24	371	-12
202	189	29
48	282	50
228	395	16
73	326	39
203	265	5
50	209	32
230	264	38
199	182	10
213	294	-20
379	390	-16
226	93	48
109	137	64
335	80	-5
264	20	59
102	137	17
3	136	-12
251	129	30
252	70	-20
47	152	40
58	177	66
319	163	54
371	99	-2
242	326	-6
131	127	55
383	166	-18
137	244	-10
336	101	7
378	383	52
23	382	-10
88	161	62
294	359	11
375	65	7
360	120	31
17	119	70
348	116	73
165	24	59
174	188	22
292	220	37
119	388	40
14	65	8
59	48	69
368	136	50
266	175	63
7	100	37
66	195	-8
7	107	-18
316	9	41
303	137	27
120	17	-9
87	318	18
355	349	67
135	138	30
101	167	66
195	43	8
380	60	35
164	270	56
84	106	-15
97	16	52
45	153	70
384	131	60
361	98	4
26	303	-15
149	11	34
52	72	17
6	70	25
94	195	22
242	302	61
80	352	39
4	104	41
137	74	59
117	367	33
32	229	41
255	107	39
254	169	65
171	232	0
64	132	25
62	226	51
64	101	61
46	340	67
243	19	7
268	377	-1
20	400	62
208	384	27
77	144	0
66	331	72
25	120	65
235	233	51
18	175	6
159	73	21
67	69	-17
346	342	3
3	149	45
288	144	-1
14	374	22
119	295	-18
357	140	22
109	368	11
61	142	17
61	180	44
204	36	47
174	93	63
7	373	58
381	180	-14
57	378	32
47	53	23
237	56	9
372	53	8
69	151	69
319	339	33
286	330	69
101	387	52
157	164	68
201	5	60
263	7	42
200	193	21
133	16	53
225	202	12
101	336	67
107	336	60
299	1	13
38	133	68
53	138	-8
355	354	27
60	231	26
175	345	75
107	182	21
69	143	72
246	309	-15
382	327	55
56	396	61
181	169	33
293	31	38
236	316	2
97	105	8
222	164	72
351	358	-6
376	282	24
312	109	40
178	113	73
259	106	39
1	86	36
246	2	35
21	192	53
94	86	52
32	54	43
280	319	-4
321	72	14
162	190	31
399	84	54
172	351	-13
91	236	0
323	326	65
128	79	45
197	155	57
161	192	-3
311	347	8
115	156	61
305	189	62
149	391	-12
361	119	8
384	61	-12
169	307	44
28	131	-7
114	128	71
35	396	14
229	274	-14
205	247	28
246	192	-14
246	125	1
156	117	55
393	163	56
39	316	14
168	374	66
228	278	52
296	176	-3
2	72	55
32	152	-5
187	326	41
53	80	5
6	386	43
293	47	45
124	233	-13
260	394	69
172	59	18
212	372	47
176	378	56
149	167	26
389	159	42
257	89	-13
183	11	-17
31	167	48
58	318	37
330	197	1
332	333	21
30	13	27
333	341	45
383	89	9
51	288	63
141	221	10
58	81	36
227	135	32
109	353	-7
75	271	63
16	250	40
118	312	-3
120	390	29
212	289	24
47	213	70
181	215	-1
74	366	6
108	100	8
93	169	73
60	124	24
113	46	-11
237	267	27
55	97	37
381	143	65
226	55	55
1	175	25
106	144	74
109	7	-18
221	52	16
121	199	44
247	55	25
272	129	-10
50	383	12
310	151	16
87	112	73
83	150	3
144	168	75
337	385	35
133	167	42
104	77	11
124	263	71
69	322	23
128	291	-10
278	189	52
256	244	22
360	168	-15
207	30	59
357	112	13
291	164	55
127	56	11
345	397	63
150	243	16
386	307	5
347	261	27
16	286	48
68	355	26
318	80	48
216	158	53
110	48	66
256	227	74
295	163	67
64	359	55
149	198	43
359	166	2
50	353	43
103	301	38
193	103	11
351	153	18
379	1	-10
68	76	-8
122	151	53
118	364	36
114	57	8
34	376	24
312	147	63
58	27	-10
146	68	55
358	146	-15
390	141	39
135	21	14
179	387	-2
247	84	71
44	88	-4
24	92	-3
106	116	40
41	125	35
376	174	34
400	26	19
391	107	45
121	364	19
14	32	-7
336	220	34
121	66	43
338	285	7
243	202	50
232	144	50
151	126	64
332	129	6
146	234	16
59	137	21
209	220	49
225	44	58
339	155	69
326	1	16
208	201	-13
76	331	69
272	175	49
189	157	17
242	93	-5
151	25	73
136	378	64
256	154	70
17	183	40
160	81	68
396	297	59
17	371	4
344	389	-14
49	161	0
114	328	26
177	77	64
287	17	2
303	380	60
227	55	57
26	31	8
238	297	34
363	364	42
155	267	32
271	99	64
146	10	21
102	368	3
20	242	-2
