232	233	-45
233	234	89
234	235	45
235	236	37
236	237	-13
237	238	12
238	239	21
239	240	3
240	241	-53
241	242	-57
242	243	57
243	244	-35
244	245	68
245	246	-58
246	247	-26
247	248	-32
248	249	87
249	250	59
250	251	1
251	252	-48
252	253	36
253	254	-76
254	255	-21
255	256	27
256	257	-100
257	258	-14
258	259	-84
259	260	57
260	261	-54
261	262	-84
262	263	19
263	264	-78
264	265	0
265	266	-97
266	267	76
267	268	-42
268	269	23
269	270	-22
270	271	35
271	272	-81
272	273	-54
273	274	76
274	275	78
275	276	25
276	277	99
277	278	84
278	279	-100
279	280	26
280	281	27
281	282	30
282	283	-95
283	284	35
284	285	18
285	286	8
286	287	-23
287	288	38
288	289	20
289	290	-12
290	291	94
291	292	67
292	293	34
293	294	-87
294	295	-90
295	296	51
296	297	84
297	298	71
298	299	5
299	300	44
300	301	-6
301	302	-56
302	303	20
303	304	-93
304	305	-88
305	306	72
306	307	-41
307	308	-28
308	309	78
309	310	74
310	311	-86
311	312	34
312	313	-20
313	314	-58
314	315	58
315	316	-31
316	317	74
317	318	-7
318	319	-34
319	320	-1
320	321	7
321	322	96
322	323	-48
323	324	29
324	325	45
325	326	-65
326	327	-24
327	328	-95
328	329	-26
329	330	23
330	331	-15
331	332	42
332	333	-73
333	334	63
334	335	56
335	336	-38
336	337	66
337	338	53
338	339	78
339	340	-52
340	341	10
341	342	1
342	343	73
343	344	57
344	345	-21
345	346	47
346	347	-14
347	348	36
348	349	53
349	350	72
350	351	-43
351	352	-20
352	353	-82
353	354	-77
354	355	-1
355	356	-61
356	357	65
357	358	-62
358	359	53
359	360	-71
360	361	5
361	362	-86
362	363	-1
363	364	34
364	365	100
365	366	-48
366	367	-56
367	368	69
368	369	38
369	370	95
370	371	-7
371	372	-74
372	373	-31
373	374	56
374	375	64
375	376	-85
376	377	89
377	378	50
378	379	55
379	380	-31
380	381	89
381	382	98
382	383	-4
383	384	77
384	385	98
385	386	5
386	387	-26
387	388	22
388	389	-20
389	390	-11
390	391	59
391	392	-87
392	393	-54
393	394	89
394	395	-62
395	396	33
396	397	-33
397	398	-49
398	399	46
399	400	-48
400	1	44
1	2	75
1	2	36
2	3	46
3	4	59
4	5	-68
5	6	-50
6	7	65
7	8	-98
8	9	-8
9	10	54
10	11	40
11	12	89
12	13	87
13	14	72
14	15	-91
15	16	-71
16	17	-51
17	18	-63
18	19	11
19	20	47
20	21	65
21	22	-32
22	23	20
23	24	90
24	25	69
25	26	55
26	27	-14
27	28	10
28	29	95
29	30	25
30	31	88
31	32	62
32	33	-60
33	34	28
34	35	72
35	36	55
36	37	86
37	38	69
38	39	-4
39	40	95
40	41	2
41	42	-51
42	43	-100
43	44	-39
44	45	74
45	46	44
46	47	-69
47	48	89
48	49	-30
49	50	21
50	51	-1
51	52	10
52	53	30
53	54	52
54	55	-8
55	56	74
56	57	-98
57	58	8
58	59	19
59	60	-77
60	61	-18
61	62	-94
62	63	-32
63	64	-89
64	65	12
65	66	34
66	67	29
67	68	-85
68	69	-84
69	70	-7
70	71	1
71	72	-7
72	73	99
73	74	29
74	75	-99
75	76	-86
76	77	-29
77	78	59
78	79	100
79	80	-40
80	81	-31
81	82	95
82	83	31
83	84	46
84	85	71
85	86	57
86	87	21
87	88	61
88	89	-71
89	90	91
90	91	37
91	92	-5
92	93	25
93	94	-31
94	95	6
95	96	57
96	97	16
97	98	49
98	99	5
99	100	30
100	101	43
101	102	99
102	103	-68
103	104	-36
104	105	-54
105	106	-8
106	107	-2
107	108	-34
108	109	61
109	110	-40
110	111	-65
111	112	-55
112	113	78
113	114	57
114	115	-68
115	116	-26
116	117	82
117	118	-36
118	119	58
119	120	-30
120	121	32
121	122	-77
122	123	-94
123	124	4
124	125	2
125	126	-38
126	127	-49
127	128	-43
128	129	-89
129	130	-54
130	131	-68
131	132	-45
132	133	42
133	134	-100
134	135	64
135	136	-34
136	137	80
137	138	50
138	139	10
139	140	-52
140	141	-73
141	142	65
142	143	36
143	144	-82
144	145	38
145	146	98
146	147	-70
147	148	-79
148	149	-93
149	150	43
150	151	4
151	152	93
152	153	-53
153	154	-11
154	155	-90
155	156	41
156	157	-48
157	158	59
158	159	92
159	160	26
160	161	-40
161	162	-81
162	163	-89
163	164	83
164	165	73
165	166	93
166	167	-44
167	168	-99
168	169	-91
169	170	47
170	171	-73
171	172	72
172	173	-64
173	174	12
174	175	-57
175	176	67
176	177	-35
177	178	60
178	179	39
179	180	62
180	181	-13
181	182	38
182	183	75
183	184	-55
184	185	100
185	186	73
186	187	40
187	188	1
188	189	-65
189	190	81
190	191	-86
191	192	35
192	193	-75
193	194	1
194	195	18
195	196	-65
196	197	-97
197	198	98
198	199	-39
199	200	-75
200	201	-91
201	202	33
202	203	83
203	204	5
204	205	-98
205	206	-6
206	207	-32
207	208	-50
208	209	-100
209	210	37
210	211	-15
211	212	0
212	213	56
213	214	45
214	215	-100
215	216	80
216	217	69
217	218	-35
218	219	50
219	220	-48
220	221	-22
221	222	87
222	223	-84
223	224	25
224	225	-7
225	226	-82
226	227	97
227	228	-97
228	229	-22
229	230	-92
230	231	91
231	232	91
232	233	72
233	234	-84
234	235	52
235	236	36
236	237	14
237	238	83
238	239	77
239	240	74
240	241	-83
241	242	-30
242	243	-8
243	244	-73
244	245	28
245	246	75
246	247	-9
247	248	73
248	249	-84
249	250	-48
250	251	-32
251	252	-64
252	253	84
253	254	-48
254	255	-58
255	256	52
256	257	-100
257	258	-45
258	259	-95
259	260	-12
260	261	75
261	262	-60
262	263	-99
263	264	91
264	265	42
265	266	-29
266	267	12
267	268	64
268	269	3
269	270	-37
270	271	46
271	272	34
272	273	-46
273	274	-47
274	275	10
275	276	49
276	277	-69
277	278	96
278	279	47
279	280	-84
280	281	97
281	282	8
282	283	-29
283	284	-64
284	285	-89
285	286	23
286	287	-64
287	288	30
288	289	-53
289	290	95
290	291	3
291	292	36
292	293	-23
293	294	65
294	295	-92
295	296	25
296	297	-53
297	298	-6
298	299	-1
299	300	-84
300	301	-40
301	302	-3
302	303	-23
303	304	42
304	305	-17
305	306	-71
306	307	-56
307	308	33
308	309	57
309	310	44
310	311	53
311	312	-43
312	313	7
313	314	-91
314	315	-24
315	316	67
316	317	40
317	318	22
318	319	73
319	320	-80
320	321	94
321	322	85
322	323	5
323	324	46
324	325	8
325	326	21
326	327	9
327	328	-41
328	329	-39
329	330	36
330	331	79
331	332	53
332	333	-43
333	334	57
334	335	-44
335	336	5
336	337	-31
337	338	12
338	339	-91
339	340	-48
340	341	96
341	342	-65
342	343	35
343	344	-93
344	345	-44
345	346	-54
346	347	54
347	348	-5
348	349	16
349	350	-4
350	351	-33
351	352	-23
352	353	9
353	354	-71
354	355	81
355	356	-31
356	357	-72
357	358	41
358	359	-3
359	360	-60
360	361	-33
361	362	34
362	363	5
363	364	-66
364	365	-64
365	366	62
366	367	-98
367	368	-80
368	369	-42
369	370	-13
370	371	2
371	372	-47
372	373	11
373	374	88
374	375	31
375	376	-92
376	377	-70
377	378	63
378	379	-59
379	380	-87
380	381	-22
381	382	36
382	383	-11
383	384	68
384	385	42
385	386	60
386	387	82
387	388	-72
388	389	86
389	390	81
390	391	57
391	392	46
392	393	-76
393	394	-44
394	395	-54
395	396	100
396	397	-42
397	398	32
398	399	25
399	400	0
400	1	79
1	2	2
1	2	92
2	3	-73
3	4	57
4	5	-21
5	6	30
6	7	-40
7	8	56
8	9	99
9	10	87
10	11	-28
11	12	50
12	13	49
13	14	55
14	15	64
15	16	93
16	17	-50
17	18	54
18	19	98
19	20	98
20	21	85
21	22	-94
22	23	-21
23	24	-66
24	25	-28
25	26	5
26	27	0
27	28	-5
28	29	-21
29	30	-74
30	31	-73
31	32	-18
32	33	95
33	34	49
34	35	26
35	36	53
36	37	67
37	38	98
38	39	2
39	40	32
40	41	4
41	42	-70
42	43	-37
43	44	-73
44	45	-39
45	46	-2
46	47	31
47	48	-42
48	49	-20
49	50	-87
50	51	-90
51	52	10
52	53	3
53	54	-98
54	55	-47
55	56	-52
56	57	63
57	58	-14
58	59	-53
59	60	-39
60	61	-66
61	62	32
62	63	46
63	64	35
64	65	-1
65	66	-13
66	67	-87
67	68	-33
68	69	44
69	70	85
70	71	-18
71	72	-60
72	73	42
73	74	-10
74	75	60
75	76	71
76	77	-36
77	78	-47
78	79	73
79	80	80
80	81	-24
81	82	-71
82	83	2
83	84	-33
84	85	-34
85	86	-71
86	87	32
87	88	-15
88	89	47
89	90	-45
90	91	-70
91	92	72
92	93	63
93	94	30
94	95	-10
95	96	69
96	97	-15
97	98	2
98	99	-38
99	100	100
100	101	-45
101	102	83
102	103	-31
103	104	-19
104	105	-29
105	106	12
106	107	34
107	108	-50
108	109	44
109	110	87
110	111	91
111	112	-32
112	113	-3
113	114	-93
114	115	21
115	116	67
116	117	-73
117	118	54
118	119	16
119	120	-41
120	121	25
121	122	45
122	123	48
123	124	-42
124	125	72
125	126	98
126	127	68
127	128	-91
128	129	11
129	130	-45
130	131	-77
131	132	97
132	133	59
133	134	-57
134	135	-71
135	136	1
136	137	83
137	138	65
138	139	-74
139	140	27
140	141	41
141	142	3
142	143	25
143	144	30
144	145	88
145	146	2
146	147	77
147	148	-14
148	149	-18
149	150	-76
150	151	14
151	152	39
152	153	60
153	154	4
154	155	46
155	156	-40
156	157	-98
157	158	-22
158	159	1
159	160	9
160	161	-61
161	162	54
162	163	85
163	164	-57
164	165	57
165	166	-97
166	167	10
167	168	-61
168	169	4
169	170	-75
170	171	-71
171	172	-74
172	173	41
173	174	-28
174	175	-9
175	176	70
176	177	-29
177	178	45
178	179	-97
179	180	-87
180	181	-57
181	182	36
182	183	100
183	184	-37
184	185	-80
185	186	-3
186	187	49
187	188	-98
188	189	-39
189	190	-34
190	191	-89
191	192	-2
192	193	-88
193	194	-16
194	195	-94
195	196	49
196	197	-49
197	198	91
198	1	91
